origin_lga,dest_lga,origin_suburb,origin_tourism_region,origin_centroid_lat,origin_centroid_lon,dest_suburb,dest_tourism_region,dest_centroid_lat,dest_centroid_lon,n_trips,n_devices,avg_distance_km,pct_weekday,pct_weekday_am_peak,pct_weekday_pm_peak,pct_weekend,pct_weekend_am_peak,pct_weekend_pm_peak
Benalla,Hepburn,Benalla,High Country,-36.55001680847989,145.99286983902664,Daylesford,Spa Country,-37.347546002481,144.06228219784037,1314,518,193.11865068588398,60.95890410958904,12.02435312024353,1.9025875190258752,39.04109589041096,6.0882800608828,1.36986301369863
Buloke,Hepburn,Teddywaddy,Wimmera,-36.107713736719475,143.06516459947323,Campbelltown (Vic.),Spa Country,-37.347546002481,144.06228219784037,1312,410,164.01895655978,66.9969512195122,13.871951219512196,2.4390243902439024,33.0030487804878,6.402439024390244,1.2195121951219512
Swan Hill,Corangamite,Robinvale,Mallee,-35.21981010945133,143.40895947635028,Cobden,Great Ocean Road,-38.32578838880479,143.08576051085686,1302,279,346.5658818961505,70.89093701996929,14.669738863287252,2.227342549923195,29.10906298003072,5.0691244239631335,0.7680491551459293
Indigo,Golden Plains,Indigo Valley,High Country,-36.20557771357384,146.69736456603127,Bannockburn (Vic.),Geelong and the Bellarine,-37.88176728103576,143.97487535936617,1298,346,305.13685461438087,75.65485362095532,15.947611710323576,5.238828967642527,24.345146379044685,5.084745762711865,1.694915254237288
Loddon,South Gippsland,Wedderburn (Vic.),Bendigo Loddon,-36.44905906042991,143.90306228580994,Mirboo North,Gippsland,-38.51000720255768,145.94855425037235,1293,282,291.69408997840753,69.21887084300077,12.838360402165508,3.17092034029389,30.781129156999228,5.2590873936581595,1.082753286929621
Glenelg,Mount Alexander,Portland (Vic.),Great Ocean Road,-38.1809219998933,141.5541321643919,Castlemaine,Bendigo Loddon,-37.0586987197156,144.23384889363635,1292,348,266.95772567961296,66.40866873065015,12.770897832817338,2.1671826625387,33.591331269349844,6.73374613003096,1.9349845201238391
Mount Alexander,Glenelg,Faraday,Bendigo Loddon,-37.0586987197156,144.23384889363635,Gorae,Great Ocean Road,-38.1809219998933,141.5541321643919,1287,371,266.95772567961274,68.37606837606837,14.14141414141414,2.4864024864024863,31.62393162393162,6.682206682206681,1.7871017871017871
South Gippsland,Loddon,Bena,Gippsland,-38.51000720255768,145.94855425037235,Inglewood (Vic.),Bendigo Loddon,-36.44905906042991,143.90306228580994,1284,261,291.6940899784076,67.91277258566979,15.342679127725855,2.4922118380062304,32.087227414330215,7.242990654205607,0.778816199376947
Bass Coast,Glenelg,Pioneer Bay,Phillip Island,-38.527845172196216,145.4582565574395,Portland (Vic.),Great Ocean Road,-38.1809219998933,141.5541321643919,1283,285,342.5826333286001,65.54949337490257,18.6282151208106,2.260327357755261,34.450506625097425,6.703039750584567,2.8838659392049886
Towong,Glen Eira,Bethanga,High Country,-36.20190233890858,147.41549023698408,Bentleigh,Melbourne,-37.8980879886572,145.04147896041195,1281,483,282.7527915552067,65.88602654176424,14.05152224824356,3.434816549570648,34.113973458235755,6.24512099921936,1.3270882123341141
Hindmarsh,Moyne,Rainbow,Wimmera,-36.31750146714296,141.82984002595003,Naringal East,Great Ocean Road,-38.2728423335547,142.44124112405157,1279,419,224.04781946292994,74.90226739640345,13.682564503518375,3.596559812353401,25.09773260359656,5.7075840500390935,2.18921032056294
Colac Otway,Central Goldfields,Birregurra,Great Ocean Road,-38.438595295656384,143.62213312593246,Talbot (Vic.),Bendigo Loddon,-37.033860221772294,143.7415314189357,1279,341,156.55184915509142,68.17826426896012,9.695074276778733,3.440187646598905,31.821735731039873,5.629397967161845,1.1727912431587177
Swan Hill,Alpine,Lake Boga,Mallee,-35.21981010945133,143.40895947635028,Eurobin,High Country,-36.68935497217605,146.9374192928282,1276,312,357.1340260381423,74.92163009404389,12.147335423197491,5.721003134796239,25.07836990595611,5.015673981191222,1.2539184952978055
West Wimmera,Manningham,Goroke,Western Grampians,-36.70800889444783,141.2888701676136,Doncaster,Melbourne,-37.774684104320194,145.14744352147358,1275,562,361.5392640255703,74.90196078431373,16.0,5.098039215686274,25.098039215686274,5.568627450980392,0.7058823529411765
Hepburn,Wellington,Lyonville,Spa Country,-37.347546002481,144.06228219784037,Yarram,Gippsland,-38.08514705389654,146.99369744746866,1273,578,270.5643435060964,57.89473684210527,12.333071484681854,1.0997643362136684,42.10526315789473,8.798114689709347,1.5710919088766693
Golden Plains,Indigo,Murgheboluc,Geelong and the Bellarine,-37.88176728103576,143.97487535936617,Beechworth,High Country,-36.20557771357384,146.69736456603127,1272,339,305.1368546143809,73.42767295597484,15.330188679245282,6.132075471698113,26.572327044025158,5.89622641509434,2.044025157232704
Maroondah,Yarriambiack,Croydon North,Melbourne,-37.80513722873037,145.2597603784514,Warracknabeal,Wimmera,-36.25025723993989,142.46577228732647,1272,378,302.31706091286367,70.36163522012579,18.160377358490564,2.751572327044025,29.638364779874216,6.053459119496855,0.4716981132075472
Corangamite,Wangaratta,Camperdown (Vic.),Great Ocean Road,-38.32578838880479,143.08576051085686,Wangaratta (Vic.),High Country,-36.376466908422685,146.3351540678262,1270,423,359.7901823268526,66.45669291338582,10.314960629921261,2.5984251968503935,33.54330708661417,6.2204724409448815,1.2598425196850394
Moira,Horsham,St James (Vic.),Central Murray,-36.0172158101163,145.67529156599454,Horsham,Western Grampians,-36.72607356179029,142.19453625314452,1270,398,321.43356474921745,79.21259842519684,18.740157480314963,3.2283464566929134,20.787401574803148,4.645669291338582,1.3385826771653544
Yarriambiack,Maroondah,Warracknabeal,Wimmera,-36.25025723993989,142.46577228732647,Croydon (Vic.),Melbourne,-37.80513722873037,145.2597603784514,1270,389,302.3170609128637,68.4251968503937,15.039370078740157,3.2283464566929134,31.5748031496063,5.275590551181102,0.6299212598425197
Loddon,Benalla,Newbridge (Vic.),Bendigo Loddon,-36.44905906042991,143.90306228580994,Tatong,High Country,-36.55001680847989,145.99286983902664,1267,486,187.13145320939051,76.16416732438832,13.338595106550907,3.7095501183898976,23.83583267561168,4.656669297553275,0.6314127861089187
Wellington,Loddon,Stratford (Vic.),Gippsland,-38.08514705389654,146.99369744746866,Bridgewater On Loddon,Bendigo Loddon,-36.44905906042991,143.90306228580994,1264,318,328.4435341318411,64.95253164556962,14.715189873417723,1.9778481012658229,35.04746835443038,8.069620253164556,1.4240506329113924
Yarriambiack,Surf Coast,Beulah (Vic.),Wimmera,-36.25025723993989,142.46577228732647,Anglesea,Great Ocean Road,-38.348388766704545,144.21031303599864,1264,292,279.70236614186706,68.59177215189874,16.376582278481013,2.2943037974683547,31.408227848101266,5.617088607594937,0.6329113924050633
Corangamite,Swan Hill,Scotts Creek (Vic.),Great Ocean Road,-38.32578838880479,143.08576051085686,Swan Hill,Mallee,-35.21981010945133,143.40895947635028,1262,264,346.5658818961503,69.57210776545166,12.599049128367671,2.8526148969889067,30.427892234548338,5.784469096671949,0.6339144215530903
Queenscliffe,Hepburn,Queenscliff (Vic.),Geelong and the Bellarine,-38.268453485802354,144.65023085364143,Drummond,Spa Country,-37.347546002481,144.06228219784037,1262,242,114.68914023529263,62.6782884310618,15.213946117274169,2.218700475435816,37.32171156893819,9.270998415213946,1.5055467511885896
Alpine,Swan Hill,Harrietville,High Country,-36.68935497217605,146.9374192928282,Swan Hill,Mallee,-35.21981010945133,143.40895947635028,1262,292,357.1340260381427,75.19809825673535,10.85578446909667,3.1695721077654517,24.801901743264658,3.565768621236133,0.554675118858954
Towong,Wellington,Dartmouth,High Country,-36.20190233890858,147.41549023698408,Gormandale,Gippsland,-38.08514705389654,146.99369744746866,1259,564,212.71760516719283,65.845909451946,7.386814932486101,2.779984114376489,34.154090548054015,7.466243050039714,1.2708498808578237
Wodonga,Moyne,Barnawartha North,Murray East,-36.13081072902897,146.88050092664582,Woorndoo,Great Ocean Road,-38.2728423335547,142.44124112405157,1257,340,459.6098338301565,76.0540970564837,19.49085123309467,3.023070803500398,23.94590294351631,4.614160700079554,0.8750994431185362
Wangaratta,Corangamite,Laceby,High Country,-36.376466908422685,146.3351540678262,Stonyford,Great Ocean Road,-38.32578838880479,143.08576051085686,1256,435,359.7901823268527,68.23248407643312,12.738853503184714,3.5828025477707004,31.76751592356688,4.538216560509554,1.7515923566878981
Glen Eira,Towong,Caulfield East,Melbourne,-37.8980879886572,145.04147896041195,Tallangatta,High Country,-36.20190233890858,147.41549023698408,1256,507,282.7527915552067,63.05732484076433,15.286624203821656,2.786624203821656,36.94267515923567,8.280254777070063,1.4331210191082804
Macedon Ranges,Hindmarsh,Romsey,Macedon,-37.38513245836307,144.59317056983807,Nhill,Wimmera,-36.31750146714296,141.82984002595003,1255,442,273.0176117174259,78.88446215139442,14.9800796812749,2.7091633466135456,21.115537848605577,3.9840637450199203,0.4780876494023904
Strathbogie,Gannawarra,Longwood (Vic.),Goulburn,-36.783789547174315,145.39165623925777,Keely,Mallee,-35.74140499234074,143.98668116834165,1250,549,171.17533145935664,69.36,11.44,2.96,30.64,7.5200000000000005,0.96
Moira,Central Goldfields,Yabba North,Central Murray,-36.0172158101163,145.67529156599454,Maryborough (Vic.),Bendigo Loddon,-37.033860221772294,143.7415314189357,1249,367,206.47818721901297,63.17053642914331,11.849479583666934,3.843074459567654,36.82946357085669,7.125700560448359,2.8022417934347477
Manningham,West Wimmera,Doncaster,Melbourne,-37.774684104320194,145.14744352147358,Serviceton,Western Grampians,-36.70800889444783,141.2888701676136,1247,547,361.53926402557005,74.57898957497994,14.67522052927025,5.533279871692061,25.421010425020047,5.292702485966319,0.7217321571772253
Alpine,Horsham,Bright (Vic.),High Country,-36.68935497217605,146.9374192928282,Dooen,Western Grampians,-36.72607356179029,142.19453625314452,1245,157,422.77818200211817,77.34939759036145,18.23293172690763,3.3734939759036147,22.650602409638555,4.738955823293173,0.321285140562249
Warrnambool,Strathbogie,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,Nagambie,Goulburn,-36.783789547174315,145.39165623925777,1243,433,310.8286279927309,63.31456154465004,14.15929203539823,3.057119871279163,36.68543845534996,7.723250201126307,1.2067578439259854
Macedon Ranges,Yarriambiack,New Gisborne,Macedon,-37.38513245836307,144.59317056983807,Rupanyup,Wimmera,-36.25025723993989,142.46577228732647,1243,548,227.55743218710833,74.33628318584071,14.641995172968624,2.6548672566371683,25.663716814159294,4.98793242156074,1.2067578439259854
Moyne,Wangaratta,Hawkesdale,Great Ocean Road,-38.2728423335547,142.44124112405157,Wangaratta (Vic.),High Country,-36.376466908422685,146.3351540678262,1235,424,403.6961409873706,70.36437246963563,15.060728744939272,3.076923076923077,29.635627530364374,4.4534412955465585,0.728744939271255
Strathbogie,Warrnambool,Avenel,Goulburn,-36.783789547174315,145.39165623925777,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,1235,426,310.8286279927313,61.943319838056674,12.307692307692308,1.862348178137652,38.05668016194332,8.987854251012145,1.7004048582995952
Wangaratta,Moyne,Glenrowan,High Country,-36.376466908422685,146.3351540678262,Garvoc,Great Ocean Road,-38.2728423335547,142.44124112405157,1231,439,403.69614098737077,71.9740048740861,12.835093419983753,4.305442729488221,28.025995125913887,5.848903330625508,1.0560519902518277
Gannawarra,Yarriambiack,Budgerum East,Mallee,-35.74140499234074,143.98668116834165,Minyip,Wimmera,-36.25025723993989,142.46577228732647,1229,582,148.06136370992562,69.08055329536208,11.228641171684297,1.0577705451586654,30.919446704637917,2.8478437754271764,0.32546786004882017
Central Goldfields,Moira,Maryborough (Vic.),Bendigo Loddon,-37.033860221772294,143.7415314189357,Numurkah,Central Murray,-36.0172158101163,145.67529156599454,1228,376,206.47818721901294,64.90228013029315,8.794788273615636,3.257328990228013,35.097719869706836,6.514657980456026,2.5244299674267103
Corangamite,South Gippsland,Princetown,Great Ocean Road,-38.32578838880479,143.08576051085686,Wilsons Promontory,Gippsland,-38.51000720255768,145.94855425037235,1226,388,250.23938448486533,66.80261011419249,11.500815660685156,4.8123980424143555,33.1973898858075,6.36215334420881,2.365415986949429
Surf Coast,Yarriambiack,Winchelsea,Great Ocean Road,-38.348388766704545,144.21031303599864,Murtoa,Wimmera,-36.25025723993989,142.46577228732647,1223,306,279.70236614186734,67.53883892068684,13.81847914963205,2.8618152085036797,32.461161079313165,7.113654946852003,0.5723630417007358
Glenelg,Hepburn,Casterton,Great Ocean Road,-38.1809219998933,141.5541321643919,Campbelltown (Vic.),Spa Country,-37.347546002481,144.06228219784037,1216,401,239.14739311349786,65.29605263157895,8.963815789473683,3.125,34.70394736842105,6.825657894736842,1.151315789473684
Hepburn,Indigo,Trentham,Spa Country,-37.347546002481,144.06228219784037,Norong,High Country,-36.20557771357384,146.69736456603127,1214,392,266.82637629527983,70.34596375617792,14.579901153212521,4.695222405271829,29.654036243822073,5.601317957166392,1.2355848434925865
Pyrenees,Gannawarra,Ercildoune,Ballarat,-37.380904280389956,143.42636625103117,Lalbert,Mallee,-35.74140499234074,143.98668116834165,1213,451,189.04681174762916,70.56883759274525,13.437757625721353,1.9785655399835118,29.43116240725474,6.430338004946414,0.5770816158285244
Hepburn,Glenelg,Newlyn North,Spa Country,-37.347546002481,144.06228219784037,Portland (Vic.),Great Ocean Road,-38.1809219998933,141.5541321643919,1213,362,239.1473931134981,69.41467436108822,11.376751854905194,4.699093157460841,30.585325638911787,5.605935696619951,0.741962077493817
Glenelg,Bass Coast,Portland (Vic.),Great Ocean Road,-38.1809219998933,141.5541321643919,Inverloch,Phillip Island,-38.527845172196216,145.4582565574395,1212,279,342.58263332859957,67.9042904290429,16.74917491749175,1.65016501650165,32.0957095709571,7.590759075907591,1.155115511551155
Queenscliffe,Moorabool,Queenscliff (Vic.),Geelong and the Bellarine,-38.268453485802354,144.65023085364143,Grenville,Macedon,-37.65388279421886,144.35188791224363,1211,554,73.17140902580317,54.004954582989264,9.413707679603633,1.568951279933939,45.99504541701073,9.826589595375722,0.495458298926507
Benalla,Loddon,Benalla,High Country,-36.55001680847989,145.99286983902664,Wedderburn (Vic.),Bendigo Loddon,-36.44905906042991,143.90306228580994,1211,446,187.13145320939051,74.48389760528488,15.441783649876134,4.046242774566474,25.516102394715112,3.137902559867878,0.8257638315441783
Horsham,Alpine,Longerenong,Western Grampians,-36.72607356179029,142.19453625314452,Freeburgh,High Country,-36.68935497217605,146.9374192928282,1211,153,422.77818200211874,78.61271676300578,15.937241948802642,4.872006606110652,21.38728323699422,4.872006606110652,1.0734929810074318
Yarriambiack,Colac Otway,Patchewollock,Wimmera,-36.25025723993989,142.46577228732647,Elliminyt,Great Ocean Road,-38.438595295656384,143.62213312593246,1211,251,263.92492291638644,61.27167630057804,14.698596201486374,1.6515276630883566,38.72832369942196,8.587943848059455,1.7341040462427744
Benalla,Swan Hill,Winton (Vic.),High Country,-36.55001680847989,145.99286983902664,Piangil,Mallee,-35.21981010945133,143.40895947635028,1209,482,275.7840748794961,73.8626964433416,11.497105045492143,1.7369727047146404,26.1373035566584,6.2861869313482215,0.41356492969396197
Hindmarsh,Maroondah,Dimboola,Wimmera,-36.31750146714296,141.82984002595003,Ringwood (Vic.),Melbourne,-37.80513722873037,145.2597603784514,1208,452,346.35969130800834,75.49668874172185,12.5,4.2218543046357615,24.503311258278146,6.539735099337748,0.49668874172185434
Golden Plains,West Wimmera,Ross Creek (Vic.),Geelong and the Bellarine,-37.88176728103576,143.97487535936617,Miga Lake,Western Grampians,-36.70800889444783,141.2888701676136,1208,529,271.07034296306176,71.19205298013244,13.658940397350994,2.4006622516556293,28.807947019867548,4.801324503311259,1.6556291390728477
Moyne,Hindmarsh,Hawkesdale,Great Ocean Road,-38.2728423335547,142.44124112405157,Nhill,Wimmera,-36.31750146714296,141.82984002595003,1208,395,224.0478194629296,69.12251655629139,13.410596026490065,1.903973509933775,30.87748344370861,4.2218543046357615,2.3178807947019866
Swan Hill,Benalla,Swan Hill,Mallee,-35.21981010945133,143.40895947635028,Winton (Vic.),High Country,-36.55001680847989,145.99286983902664,1208,500,275.7840748794958,72.84768211920529,15.397350993377485,3.062913907284768,27.1523178807947,5.21523178807947,1.8211920529801324
Ballarat,Towong,Ballarat North,Ballarat,-37.560758619880346,143.84044028877062,Bellbridge,High Country,-36.20190233890858,147.41549023698408,1206,192,352.0137745071655,75.45605306799337,15.92039800995025,4.72636815920398,24.543946932006634,4.477611940298507,1.8242122719734661
Glenelg,Wodonga,Casterton,Great Ocean Road,-38.1809219998933,141.5541321643919,Wodonga,Murray East,-36.13081072902897,146.88050092664582,1206,313,524.078385875442,75.29021558872306,16.417910447761194,4.560530679933665,24.70978441127695,3.482587064676617,0.8291873963515755
Mount Alexander,Benalla,Harcourt,Bendigo Loddon,-37.0586987197156,144.23384889363635,Benalla,High Country,-36.55001680847989,145.99286983902664,1203,515,166.5075657082204,73.39983374896093,14.87946799667498,2.9093931837073983,26.60016625103907,5.070656691604322,0.914380714879468
Wodonga,Glenelg,Wodonga,Murray East,-36.13081072902897,146.88050092664582,Mumbannar,Great Ocean Road,-38.1809219998933,141.5541321643919,1199,330,524.0783858754421,73.97831526271894,15.012510425354462,2.335279399499583,26.02168473728107,4.587155963302752,0.5838198498748958
Colac Otway,Yarriambiack,Cressy (Vic.),Great Ocean Road,-38.438595295656384,143.62213312593246,Lascelles,Wimmera,-36.25025723993989,142.46577228732647,1198,255,263.92492291638666,63.272120200333895,13.52253756260434,3.4223706176961604,36.727879799666105,5.091819699499165,1.669449081803005
Wodonga,Golden Plains,Wodonga,Murray East,-36.13081072902897,146.88050092664582,Shelford,Geelong and the Bellarine,-37.88176728103576,143.97487535936617,1189,422,323.1985873666789,75.35744322960471,19.1757779646762,1.7661900756938604,24.64255677039529,6.56013456686291,0.16820857863751051
South Gippsland,Corangamite,Nyora (Vic.),Gippsland,-38.51000720255768,145.94855425037235,Terang,Great Ocean Road,-38.32578838880479,143.08576051085686,1189,397,250.2393844848653,69.13372582001682,11.522287636669471,3.7846930193439863,30.86627417998318,5.130361648444071,1.3456686291000841
Strathbogie,Colac Otway,Euroa,Goulburn,-36.783789547174315,145.39165623925777,Colac,Great Ocean Road,-38.438595295656384,143.62213312593246,1186,640,241.13885985859133,67.28499156829679,13.237774030354132,1.770657672849916,32.715008431703204,7.75716694772344,1.0118043844856661
Wellington,Hepburn,Wurruk,Gippsland,-38.08514705389654,146.99369744746866,Hepburn Springs,Spa Country,-37.347546002481,144.06228219784037,1185,488,270.56434350609624,63.79746835443038,12.151898734177214,2.109704641350211,36.20253164556962,6.329113924050633,1.350210970464135
Central Goldfields,Colac Otway,Maryborough (Vic.),Bendigo Loddon,-37.033860221772294,143.7415314189357,Colac,Great Ocean Road,-38.438595295656384,143.62213312593246,1183,303,156.55184915509108,67.11749788672866,10.650887573964498,3.296703296703297,32.88250211327134,6.339814032121724,1.098901098901099
West Wimmera,Darebin,Harrow,Western Grampians,-36.70800889444783,141.2888701676136,Northcote,Melbourne,-37.73735356736465,145.0080486614528,1181,602,348.6016285802152,70.44877222692634,12.870448772226926,2.5402201524132093,29.55122777307367,6.519898391193904,1.439458086367485
Cardinia,West Wimmera,Bunyip,Yarra Valley and the Dandenong Ranges,-38.06690098622835,145.47087937153333,Lillimur,Western Grampians,-36.70800889444783,141.2888701676136,1180,563,399.13233873639166,69.23728813559322,13.220338983050848,2.2033898305084745,30.76271186440678,5.762711864406779,0.423728813559322
Queenscliffe,Central Goldfields,Queenscliff (Vic.),Geelong and the Bellarine,-38.268453485802354,144.65023085364143,Bet Bet,Bendigo Loddon,-37.033860221772294,143.7415314189357,1180,80,158.88740515712774,58.47457627118644,11.271186440677965,6.525423728813559,41.52542372881356,7.203389830508475,3.1355932203389827
Mount Alexander,Indigo,Barfold,Bendigo Loddon,-37.0586987197156,144.23384889363635,Indigo Valley,High Country,-36.20557771357384,146.69736456603127,1178,428,239.40911527428952,70.0339558573854,12.139219015280135,2.461799660441426,29.9660441426146,4.584040747028863,0.6791171477079796
Darebin,West Wimmera,Reservoir (Vic.),Melbourne,-37.73735356736465,145.0080486614528,Edenhope,Western Grampians,-36.70800889444783,141.2888701676136,1174,598,348.6016285802146,71.12436115843272,14.395229982964224,2.1294718909710393,28.87563884156729,5.025553662691652,2.2146507666098807
West Wimmera,Golden Plains,Serviceton,Western Grampians,-36.70800889444783,141.2888701676136,Mannibadar,Geelong and the Bellarine,-37.88176728103576,143.97487535936617,1169,511,271.0703429630619,71.00085543199316,14.114627887082975,1.1976047904191618,28.999144568006844,4.191616766467066,1.1120615911035072
Central Goldfields,Queenscliffe,Maryborough (Vic.),Bendigo Loddon,-37.033860221772294,143.7415314189357,Queenscliff (Vic.),Geelong and the Bellarine,-38.268453485802354,144.65023085364143,1169,76,158.88740515712792,56.71514114627887,10.86398631308811,7.100085543199315,43.28485885372113,7.698887938408896,3.849443969204448
West Wimmera,Macedon Ranges,Kaniva,Western Grampians,-36.70800889444783,141.2888701676136,Bolinda,Macedon,-37.38513245836307,144.59317056983807,1164,368,302.7485736781026,78.00687285223368,14.003436426116838,3.264604810996564,21.993127147766323,5.240549828178694,0.1718213058419244
Hepburn,Benalla,Mount Prospect,Spa Country,-37.347546002481,144.06228219784037,Winton (Vic.),High Country,-36.55001680847989,145.99286983902664,1162,481,193.11865068588395,55.07745266781411,9.38037865748709,2.667814113597246,44.922547332185886,8.261617900172118,1.4629948364888123
Towong,Ballarat,Georges Creek (Vic.),High Country,-36.20190233890858,147.41549023698408,Newington (Vic.),Ballarat,-37.560758619880346,143.84044028877062,1160,179,352.01377450716524,74.22413793103448,14.741379310344826,3.189655172413793,25.775862068965516,6.0344827586206895,1.5517241379310345
Mount Alexander,Corangamite,Sutton Grange,Bendigo Loddon,-37.0586987197156,144.23384889363635,Bradvale,Great Ocean Road,-38.32578838880479,143.08576051085686,1158,424,173.36303056158448,70.37996545768567,10.103626943005182,3.540587219343696,29.620034542314333,5.094991364421416,0.6044905008635579
Mansfield,Horsham,Mansfield (Vic.),High Country,-37.07924310158439,146.07790953829777,Vectis,Western Grampians,-36.72607356179029,142.19453625314452,1156,196,347.50171066881103,68.59861591695503,17.906574394463668,1.7301038062283738,31.40138408304498,7.698961937716263,0.8650519031141869
Hindmarsh,Macedon Ranges,Nhill,Wimmera,-36.31750146714296,141.82984002595003,Kyneton,Macedon,-37.38513245836307,144.59317056983807,1154,428,273.0176117174261,78.33622183708839,13.951473136915077,2.2530329289428077,21.663778162911612,5.545927209705372,0.6065857885615251
Yarriambiack,Macedon Ranges,Minyip,Wimmera,-36.25025723993989,142.46577228732647,Woodend (Vic.),Macedon,-37.38513245836307,144.59317056983807,1153,526,227.55743218710907,72.85342584562012,13.876843018213355,1.7346053772766694,27.146574154379877,3.8161318300086733,0.7805724197745013
Moira,Corangamite,Yarrawonga (Vic.),Central Murray,-36.0172158101163,145.67529156599454,Terang,Great Ocean Road,-38.32578838880479,143.08576051085686,1150,396,344.2621587763164,76.6086956521739,18.956521739130437,3.739130434782609,23.391304347826086,3.217391304347826,1.0434782608695654
Horsham,Wangaratta,Murra Warra,Western Grampians,-36.72607356179029,142.19453625314452,Wangaratta South,High Country,-36.376466908422685,146.3351540678262,1146,503,371.8705335715249,79.49389179755671,13.961605584642234,3.4031413612565444,20.506108202443283,4.450261780104712,0.2617801047120419
Benalla,Mount Alexander,Winton (Vic.),High Country,-36.55001680847989,145.99286983902664,Fryerstown,Bendigo Loddon,-37.0586987197156,144.23384889363635,1143,510,166.50756570822034,76.9028871391076,13.99825021872266,2.712160979877515,23.097112860892388,3.499562554680665,0.08748906386701663
Baw Baw,Towong,Darnum,Gippsland,-38.139765047023694,145.94938812228204,Dartmouth,High Country,-36.20190233890858,147.41549023698408,1141,446,251.5986935459314,68.18580192813322,12.883435582822086,2.5416301489921125,31.814198071866784,7.011393514460999,1.5775635407537247
Mount Alexander,Yarriambiack,Harcourt,Bendigo Loddon,-37.0586987197156,144.23384889363635,Lascelles,Wimmera,-36.25025723993989,142.46577228732647,1135,336,181.53754123416485,64.58149779735682,9.86784140969163,2.378854625550661,35.41850220264317,5.022026431718062,2.7312775330396475
Horsham,Mansfield,Horsham,Western Grampians,-36.72607356179029,142.19453625314452,Mansfield (Vic.),High Country,-37.07924310158439,146.07790953829777,1131,191,347.50171066881103,66.22458001768346,14.146772767462423,2.564102564102564,33.775419982316535,6.2776304155614495,1.1494252873563218
Colac Otway,Strathbogie,Cressy (Vic.),Great Ocean Road,-38.438595295656384,143.62213312593246,Longwood East,Goulburn,-36.783789547174315,145.39165623925777,1130,617,241.1388598585912,70.08849557522124,13.539823008849558,2.3893805309734515,29.911504424778762,5.221238938053097,0.5309734513274336
Ararat,Bass Coast,Ararat,Central Highlands,-37.3421549464959,142.9142393540242,Dalyston,Phillip Island,-38.527845172196216,145.4582565574395,1128,342,259.1390967336204,65.78014184397163,13.031914893617023,2.4822695035460995,34.21985815602837,8.599290780141844,0.7092198581560284
Yarriambiack,Gannawarra,Rupanyup,Wimmera,-36.25025723993989,142.46577228732647,Kerang,Mallee,-35.74140499234074,143.98668116834165,1126,562,148.06136370992544,77.26465364120781,12.788632326820604,1.9538188277087036,22.735346358792185,3.019538188277087,0.5328596802841918
Corangamite,Mount Alexander,Lismore (Vic.),Great Ocean Road,-38.32578838880479,143.08576051085686,Maldon (Vic.),Bendigo Loddon,-37.0586987197156,144.23384889363635,1126,404,173.3630305615842,78.59680284191829,10.8348134991119,2.3978685612788633,21.403197158081706,3.5523978685612785,0.2664298401420959
Gannawarra,Surf Coast,Cohuna,Mallee,-35.74140499234074,143.98668116834165,Wensleydale,Great Ocean Road,-38.348388766704545,144.21031303599864,1124,342,290.5617242791998,62.188612099644125,12.188612099644129,1.5124555160142348,37.81138790035587,7.206405693950178,1.601423487544484
Towong,Baw Baw,Cudgewa,High Country,-36.20190233890858,147.41549023698408,Ada,Gippsland,-38.139765047023694,145.94938812228204,1122,437,251.5986935459316,64.349376114082,9.62566844919786,2.7629233511586455,35.650623885918,7.932263814616755,0.53475935828877
Yarriambiack,Mount Alexander,Beulah (Vic.),Wimmera,-36.25025723993989,142.46577228732647,Ravenswood South,Bendigo Loddon,-37.0586987197156,144.23384889363635,1120,340,181.5375412341648,67.85714285714286,9.464285714285714,3.8392857142857144,32.142857142857146,3.571428571428571,2.410714285714286
Bass Coast,Ararat,Glen Forbes,Phillip Island,-38.527845172196216,145.4582565574395,Willaura,Central Highlands,-37.3421549464959,142.9142393540242,1113,315,259.1390967336206,64.33063791554358,12.93800539083558,2.0664869721473496,35.669362084456424,8.355795148247978,2.2461814914645104
Towong,Mornington Peninsula,Corryong,High Country,-36.20190233890858,147.41549023698408,Rosebud,Peninsula,-38.29235403626136,145.02040683307882,1112,273,314.5790238167346,58.543165467625904,12.859712230215829,2.338129496402878,41.456834532374096,9.082733812949641,1.5287769784172662
Pyrenees,Strathbogie,Beaufort (Vic.),Ballarat,-37.380904280389956,143.42636625103117,Tamleugh,Goulburn,-36.783789547174315,145.39165623925777,1111,494,186.54744820265614,70.38703870387039,14.761476147614761,3.2403240324032403,29.612961296129615,5.8505850585058505,0.9900990099009901
Gannawarra,Benalla,Quambatook,Mallee,-35.74140499234074,143.98668116834165,Benalla,High Country,-36.55001680847989,145.99286983902664,1107,430,201.32623939641593,78.04878048780488,13.098464317976513,4.336043360433604,21.951219512195124,2.2583559168925023,1.1743450767841013
Indigo,South Gippsland,Indigo Valley,High Country,-36.20557771357384,146.69736456603127,Jumbunna,Gippsland,-38.51000720255768,145.94855425037235,1098,377,264.6468705549104,68.39708561020036,15.664845173041893,3.278688524590164,31.602914389799636,5.100182149362477,0.546448087431694
