origin_lga,dest_lga,hour_of_day,day_type,peak_period,n_trips,origin_suburb,origin_tourism_region,origin_centroid_lat,origin_centroid_lon,dest_suburb,dest_tourism_region,dest_centroid_lat,dest_centroid_lon
Latrobe (Vic.),Melbourne,23,Weekend,Off_Peak,294,Traralgon,Gippsland,-38.214106711553,146.4199477751795,East Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,23,Weekday,Off_Peak,647,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Melbourne,Latrobe (Vic.),0,Weekday,Off_Peak,690,Docklands,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),0,Weekend,Off_Peak,294,Southbank,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),1,Weekend,Off_Peak,339,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),1,Weekday,Off_Peak,761,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),2,Weekend,Off_Peak,369,North Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),2,Weekday,Off_Peak,861,East Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),3,Weekend,Off_Peak,400,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),3,Weekday,Off_Peak,915,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),4,Weekend,Off_Peak,407,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),4,Weekday,Off_Peak,1053,Kensington (Vic.),Melbourne,-37.81112228169855,144.95439503242488,Traralgon,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),5,Weekday,Off_Peak,1103,Southbank,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),5,Weekend,Off_Peak,409,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Moe,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),6,Weekday,Off_Peak,1155,Southbank,Melbourne,-37.81112228169855,144.95439503242488,Yallourn North,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),6,Weekend,Off_Peak,471,East Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Traralgon,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),7,Weekday,AM_Peak,1322,Southbank,Melbourne,-37.81112228169855,144.95439503242488,Hazelwood,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),7,Weekend,AM_Peak,443,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Yallourn North,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),8,Weekday,AM_Peak,1379,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),8,Weekend,AM_Peak,481,Parkville (Vic.),Melbourne,-37.81112228169855,144.95439503242488,Traralgon,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),9,Weekend,AM_Peak,507,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),9,Weekday,AM_Peak,1401,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Traralgon,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),10,Weekday,Off_Peak,1320,Southbank,Melbourne,-37.81112228169855,144.95439503242488,Yallourn North,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),10,Weekend,Off_Peak,552,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Traralgon,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),11,Weekday,Off_Peak,1010,Parkville (Vic.),Melbourne,-37.81112228169855,144.95439503242488,Traralgon,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),11,Weekend,Off_Peak,548,West Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),12,Weekend,Off_Peak,266,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Traralgon,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),12,Weekday,Off_Peak,579,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),13,Weekday,Off_Peak,378,Southbank,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),13,Weekend,Off_Peak,181,Carlton (Vic.),Melbourne,-37.81112228169855,144.95439503242488,Traralgon,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),14,Weekend,Off_Peak,86,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Traralgon,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),14,Weekday,Off_Peak,350,East Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),15,Weekday,Off_Peak,152,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),15,Weekend,Off_Peak,84,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Traralgon,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),16,Weekend,PM_Peak,46,West Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),16,Weekday,PM_Peak,170,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),17,Weekend,PM_Peak,54,Kensington (Vic.),Melbourne,-37.81112228169855,144.95439503242488,Traralgon,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),17,Weekday,PM_Peak,202,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Traralgon,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),18,Weekend,PM_Peak,68,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Moe,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),18,Weekday,PM_Peak,176,North Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),19,Weekend,Off_Peak,132,Parkville (Vic.),Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),19,Weekday,Off_Peak,307,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Moe,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),20,Weekend,Off_Peak,223,North Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),20,Weekday,Off_Peak,454,Docklands,Melbourne,-37.81112228169855,144.95439503242488,Traralgon,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),21,Weekday,Off_Peak,644,Southbank,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),21,Weekend,Off_Peak,287,East Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Traralgon,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),22,Weekend,Off_Peak,312,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Moe,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),22,Weekday,Off_Peak,623,Southbank,Melbourne,-37.81112228169855,144.95439503242488,Moe,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),23,Weekday,Off_Peak,570,East Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Traralgon,Gippsland,-38.214106711553,146.4199477751795
Melbourne,Latrobe (Vic.),23,Weekend,Off_Peak,286,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Morwell,Gippsland,-38.214106711553,146.4199477751795
Melton,Ballarat,0,Weekday,Off_Peak,1069,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,0,Weekend,Off_Peak,391,Melton South,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,1,Weekend,Off_Peak,419,Melton West,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,1,Weekday,Off_Peak,1023,Melton South,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,2,Weekend,Off_Peak,515,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,2,Weekday,Off_Peak,1187,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,3,Weekday,Off_Peak,1154,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,3,Weekend,Off_Peak,911,Burnside (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat East,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,4,Weekday,Off_Peak,1457,Weir Views,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,4,Weekend,Off_Peak,912,Weir Views,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,5,Weekday,Off_Peak,1603,Toolern Vale,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,5,Weekend,Off_Peak,607,Mount Cottrell,Melbourne,-37.72214220491137,144.66696598468297,Lucas,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,6,Weekend,Off_Peak,533,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,6,Weekday,Off_Peak,1847,Melton South,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,7,Weekend,AM_Peak,771,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,7,Weekday,AM_Peak,1736,Mount Cottrell,Melbourne,-37.72214220491137,144.66696598468297,Lucas,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,8,Weekend,AM_Peak,770,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Gong Gong,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,8,Weekday,AM_Peak,2063,Truganina,Melbourne,-37.72214220491137,144.66696598468297,Soldiers Hill (Vic.),Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,9,Weekday,AM_Peak,2297,Melton South,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,9,Weekend,AM_Peak,910,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,10,Weekend,Off_Peak,877,Truganina,Melbourne,-37.72214220491137,144.66696598468297,Lucas,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,10,Weekday,Off_Peak,2215,Melton South,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,11,Weekend,Off_Peak,718,Melton South,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,11,Weekday,Off_Peak,1951,Melton West,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,12,Weekend,Off_Peak,498,Brookfield (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,12,Weekday,Off_Peak,1128,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,13,Weekday,Off_Peak,788,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,13,Weekend,Off_Peak,352,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,14,Weekday,Off_Peak,491,Grangefields,Melbourne,-37.72214220491137,144.66696598468297,Miners Rest,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,14,Weekend,Off_Peak,176,Melton South,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,15,Weekend,Off_Peak,121,Melton West,Melbourne,-37.72214220491137,144.66696598468297,Alfredton,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,15,Weekday,Off_Peak,359,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,16,Weekday,PM_Peak,399,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,16,Weekend,PM_Peak,80,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,17,Weekday,PM_Peak,467,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,17,Weekend,PM_Peak,80,Brookfield (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,18,Weekend,PM_Peak,161,Brookfield (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,18,Weekday,PM_Peak,430,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,19,Weekend,Off_Peak,216,Weir Views,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,19,Weekday,Off_Peak,554,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat East,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,20,Weekend,Off_Peak,347,Weir Views,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,20,Weekday,Off_Peak,870,Melton South,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,21,Weekend,Off_Peak,471,Melton South,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,21,Weekday,Off_Peak,1032,Weir Views,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,22,Weekday,Off_Peak,880,Melton West,Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,22,Weekend,Off_Peak,448,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,23,Weekend,Off_Peak,721,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
Melton,Ballarat,23,Weekday,Off_Peak,1153,Melton (Vic.),Melbourne,-37.72214220491137,144.66696598468297,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114
