origin_lga,dest_lga,origin_suburb,origin_tourism_region,origin_centroid_lat,origin_centroid_lon,dest_suburb,dest_tourism_region,dest_centroid_lat,dest_centroid_lon,n_trips,n_devices,avg_distance_km,pct_weekday,pct_weekday_am_peak,pct_weekday_pm_peak,pct_weekend,pct_weekend_am_peak,pct_weekend_pm_peak
Ballarat,Monash,Ballarat East,Ballarat,-37.561288039129316,143.84125606621114,Hughesdale,Melbourne,-37.895962260439134,145.1358495139286,7876,3775,119.78063484666636,72.99390553580498,15.69324530218385,2.5774504824784152,27.006094464195023,5.738953783646521,0.6348400203148806
Maroondah,Greater Geelong,Croydon North,Melbourne,-37.80413324409861,145.25924593394433,Anakie,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,7874,2845,85.3875050760188,72.9235458470917,17.89433578867158,2.0066040132080265,27.07645415290831,4.521209042418085,0.5969011938023876
Hume,Cardinia,Mickleham,Melbourne,-37.615969590974,144.88136462221786,Pakenham,Yarra Valley and the Dandenong Ranges,-38.06715044710119,145.4689113551805,7857,2895,71.96370304036735,73.57770141275296,16.38029782359679,3.258241058928344,26.422298587247038,5.94374443171694,1.4127529591447117
Latrobe (Vic.),Yarra,Morwell,Gippsland,-38.214106711553,146.4199477751795,Clifton Hill,Melbourne,-37.79921964089451,144.98881256422413,7817,4269,133.60426861436792,74.91364973775106,14.621977740821288,2.0724062939746704,25.086350262248946,4.042471536395036,0.8059357809901496
Latrobe (Vic.),Casey,Traralgon,Gippsland,-38.214106711553,146.4199477751795,Hampton Park,Melbourne,-38.06111031151929,145.30117652760546,7816,2453,99.31293593090888,73.98925281473899,16.261514841351072,2.0982599795291708,26.010747185261003,5.437563971340839,0.5245649948822927
Whitehorse,Moorabool,Mont Albert North,Melbourne,-37.82583187153571,145.1493299003282,Balliang,Macedon,-37.658771856958744,144.34982354804768,7656,2333,72.71305915482658,72.06112852664577,12.513061650992686,3.670323928944619,27.938871473354233,4.24503657262278,0.770637408568443
Surf Coast,Melbourne,Torquay (Vic.),Great Ocean Road,-38.34001966417261,144.21173470770407,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,7634,4039,87.66118487777123,72.09850668063925,13.859051611212994,1.7029080429656798,27.901493319360753,5.148022006811632,0.41917736442232123
Moorabool,Whitehorse,Balliang,Macedon,-37.658771856958744,144.34982354804768,Box Hill (Vic.),Melbourne,-37.82583187153571,145.1493299003282,7630,2297,72.71305915482658,71.42857142857143,11.533420707732635,3.4993446920052427,28.57142857142857,4.285714285714286,0.8387942332896461
Bass Coast,Melbourne,Cowes,Phillip Island,-38.527542542877434,145.46079896834678,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,7587,3742,91.13630585770201,70.89758797943851,13.06181626466324,2.187953077632793,29.102412020561484,4.481349677079215,0.9358112560959536
Greater Shepparton,Hume,Shepparton,Goulburn,-36.389249928075884,145.38203467053052,Melbourne Airport,Melbourne,-37.615969590974,144.88136462221786,7537,1455,143.46712269362908,68.93989651054795,17.96470744327982,2.2688072177258856,31.060103489452036,6.20936712219716,1.167573305028526
Hume,Greater Shepparton,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Shepparton,Goulburn,-36.389249928075884,145.38203467053052,7448,1397,143.46712269362902,69.13265306122449,17.548335123523092,2.309344790547798,30.86734693877551,6.390977443609022,1.0741138560687433
Yarra,Latrobe (Vic.),Richmond (Vic.),Melbourne,-37.79921964089451,144.98881256422413,Traralgon,Gippsland,-38.214106711553,146.4199477751795,7448,3949,133.60426861436795,75.13426423200859,14.339419978517723,1.8394199785177228,24.865735767991406,4.3098818474758325,0.7384532760472611
Bass Coast,Latrobe (Vic.),Cowes,Phillip Island,-38.527542542877434,145.46079896834678,Traralgon,Gippsland,-38.214106711553,146.4199477751795,7429,1534,90.58870409484746,72.71503567101898,17.647058823529413,1.467223044824337,27.28496432898102,5.788127608022614,0.2961367613406919
Melbourne,Bass Coast,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Wonthaggi,Phillip Island,-38.527542542877434,145.46079896834678,7380,3576,91.136305857702,70.71815718157181,12.452574525745257,2.0189701897018972,29.28184281842818,5.094850948509485,0.9891598915989159
Latrobe (Vic.),Bass Coast,Morwell,Gippsland,-38.214106711553,146.4199477751795,Wonthaggi,Phillip Island,-38.527542542877434,145.46079896834678,7317,1385,90.58870409484744,72.76206095394288,17.56184228508952,1.3803471368047013,27.237939046057125,5.904059040590406,0.3963372967063004
Greater Bendigo,Boroondara,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605,Kew (Vic.),Melbourne,-37.82148848520205,145.05704680842265,7280,3554,135.83761621504357,70.81043956043956,13.214285714285715,1.826923076923077,29.18956043956044,4.670329670329671,1.25
Ballarat,Knox,Newington (Vic.),Ballarat,-37.561288039129316,143.84125606621114,Boronia,Melbourne,-37.87935573451447,145.24961212130876,7250,1880,128.82175324010552,72.22068965517241,19.848275862068967,1.5586206896551724,27.779310344827586,6.924137931034482,0.5103448275862069
Melbourne,Surf Coast,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Bellbrae,Great Ocean Road,-38.34001966417261,144.21173470770407,7230,3768,87.66118487777123,71.53526970954357,12.531120331950207,1.8810511756569848,28.46473029045643,5.988934993084371,0.4564315352697096
Greater Bendigo,Whittlesea,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605,Bundoora (Vic.),Melbourne,-37.64816594310683,145.05003407019333,7204,2318,119.17272369870796,75.4858411993337,18.739589117157134,2.4430871737923376,24.514158800666298,6.135480288728484,0.4719600222098834
Manningham,Greater Geelong,Doncaster,Melbourne,-37.776058535506564,145.1441533342769,Geelong West,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,7193,3497,78.1445845558336,74.69762268872515,13.48533296260253,2.363408869734464,25.30237731127485,4.532184067843737,1.181704434867232
Greater Geelong,Manningham,Charlemont,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Doncaster East,Melbourne,-37.776058535506564,145.1441533342769,7146,3498,78.14458455583359,74.20934788692975,13.546039742513294,2.714805485586342,25.79065211307025,5.051777218024069,1.1335012594458438
Knox,Ballarat,Wantirna,Melbourne,-37.87935573451447,145.24961212130876,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,7092,1778,128.82175324010555,71.84151156232375,19.627749576988155,1.410039481105471,28.158488437676255,7.3463056965595035,0.535815002820079
Boroondara,Greater Bendigo,Kew (Vic.),Melbourne,-37.82148848520205,145.05704680842265,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605,7083,3368,135.83761621504362,69.49032895665678,12.97472822250459,1.6236058167443175,30.509671043343218,5.29436679373147,1.327121276295355
Whittlesea,Greater Bendigo,Bundoora (Vic.),Melbourne,-37.64816594310683,145.05003407019333,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605,7051,2204,119.17272369870797,75.47865550985676,18.91930222663452,2.098993050631116,24.521344490143242,5.871507587576231,0.5531130336122536
Wyndham,Baw Baw,Cocoroc,Melbourne,-37.89016777149549,144.67403984987567,Warragul,Gippsland,-38.13930722747895,145.95367686001762,7006,1692,115.47402663221564,72.43791036254639,11.704253497002568,3.1687125321153293,27.562089637453614,3.9109334855837856,0.9277761918355695
Baw Baw,Wyndham,Warragul,Gippsland,-38.13930722747895,145.95367686001762,Point Cook,Melbourne,-37.89016777149549,144.67403984987567,6975,1696,115.47402663221563,72.55913978494624,11.655913978494624,2.7240143369175627,27.440860215053764,3.584229390681003,0.8745519713261649
Casey,Ballarat,Narre Warren,Melbourne,-38.06111031151929,145.30117652760546,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,6967,2311,139.7732488637003,73.9916750394718,17.94172527630257,2.6266685804506964,26.008324960528206,4.765322233385962,0.789435912157313
Macedon Ranges,Yarra Ranges,Woodend (Vic.),Macedon,-37.3798361232659,144.5841119093147,Seville,Yarra Valley and the Dandenong Ranges,-37.80355893185542,145.3726635222281,6946,1507,83.94646575892347,67.60725597466167,12.222862078894329,2.6058162971494383,32.392744025338324,4.1750647854880505,0.4319032536711776
Greater Bendigo,Stonnington,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605,Armadale (Vic.),Melbourne,-37.853919746325715,145.02111387375666,6922,3713,137.46452264673582,70.47096214966773,13.738803813926612,2.542617740537417,29.529037850332273,5.778676683039584,0.9679283444091302
Ballarat,Casey,Wendouree,Ballarat,-37.561288039129316,143.84125606621114,Cranbourne,Melbourne,-38.06111031151929,145.30117652760546,6920,2326,139.77324886370036,73.77167630057804,18.36705202312139,2.8034682080924855,26.228323699421964,4.580924855491329,0.5924855491329479
Casey,Greater Bendigo,Endeavour Hills,Melbourne,-38.06111031151929,145.30117652760546,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605,6918,1810,169.69701889259014,70.95981497542643,13.645562301243134,1.2720439433362243,29.040185024573578,4.090777681410812,0.5926568372361954
Greater Bendigo,Casey,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605,Hampton Park,Melbourne,-38.06111031151929,145.30117652760546,6914,1840,169.6970188925902,70.66820943014174,13.205091119467745,1.3450969048307782,29.331790569858256,4.498119757014753,0.5785363031530228
Stonnington,Greater Bendigo,Prahran,Melbourne,-37.853919746325715,145.02111387375666,Eaglehawk,Bendigo Loddon,-36.76027365719228,144.29640191322605,6895,3718,137.4645226467358,68.99202320522117,14.111675126903553,2.2915155910079767,31.007976794778823,6.279912980420595,0.9282088469905728
Stonnington,Baw Baw,Toorak,Melbourne,-37.853919746325715,145.02111387375666,Toongabbie (Vic.),Gippsland,-38.13930722747895,145.95367686001762,6845,3634,87.66234745930828,71.24908692476261,12.66617969320672,2.147552958363769,28.7509130752374,4.733382030679327,0.8765522279035792
Yarra Ranges,Macedon Ranges,Dixons Creek,Yarra Valley and the Dandenong Ranges,-37.80355893185542,145.3726635222281,Malmsbury,Macedon,-37.3798361232659,144.5841119093147,6844,1453,83.94646575892348,67.46054938632379,12.317358270017534,2.571595558153127,32.539450613676216,4.427235534774986,0.3652834599649328
Glen Eira,Greater Bendigo,McKinnon,Melbourne,-37.89671898718544,145.04064649492278,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605,6842,2886,142.4729793974862,74.34960537854428,13.25635779011985,2.791581408944753,25.650394621455714,5.290850628471207,0.7015492546039169
Greater Bendigo,Glen Eira,Argyle (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605,Bentleigh,Melbourne,-37.89671898718544,145.04064649492278,6777,2869,142.47297939748623,74.7675962815405,13.41301460823373,2.685554079976391,25.232403718459494,4.766120702375683,0.811568540652206
Baw Baw,Stonnington,Warragul,Gippsland,-38.13930722747895,145.95367686001762,Toorak,Melbourne,-37.853919746325715,145.02111387375666,6725,3552,87.66234745930832,73.15985130111524,12.55018587360595,2.111524163568773,26.840148698884757,4.089219330855019,0.8773234200743494
Ballarat,Maroondah,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Croydon (Vic.),Melbourne,-37.80413324409861,145.25924593394433,6659,1854,127.67078698351601,75.56690193722781,17.570205736597085,2.042348701006157,24.43309806277219,7.14822045352155,0.345397206787806
Baw Baw,Whitehorse,Longwarry,Gippsland,-38.13930722747895,145.95367686001762,Box Hill (Vic.),Melbourne,-37.82583187153571,145.1493299003282,6587,2250,78.64225562812967,73.12889023834826,9.655381812661302,1.442234704721421,26.87110976165174,3.5069075451647183,0.9716107484439046
Whitehorse,Baw Baw,Mont Albert,Melbourne,-37.82583187153571,145.1493299003282,Warragul,Gippsland,-38.13930722747895,145.95367686001762,6569,2242,78.64225562812969,72.64423808798904,9.72750799208403,1.6136398234130003,27.355761912010962,3.6078550768762367,0.8829349977165474
Whitehorse,Macedon Ranges,Box Hill (Vic.),Melbourne,-37.82583187153571,145.1493299003282,Darraweit Guim,Macedon,-37.3798361232659,144.5841119093147,6518,1819,70.27598559762849,72.32279840441853,14.2528382939552,2.1018717397974838,27.67720159558147,4.786744400122736,0.981896287204664
Ballarat,Yarra,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,Collingwood (Vic.),Melbourne,-37.79921964089451,144.98881256422413,6518,4183,104.39618110269396,72.9671678428966,15.234734581159865,2.4700828474992327,27.032832157103403,5.661245780914391,0.8898435102792267
Boroondara,Golden Plains,Hawthorn (Vic.),Melbourne,-37.82148848520205,145.05704680842265,Bannockburn (Vic.),Geelong and the Bellarine,-37.88216884351768,143.97231278993613,6490,2340,95.47731838662355,71.20184899845917,12.357473035439137,2.7426810477657937,28.798151001540834,4.11402157164869,1.3559322033898304
Golden Plains,Boroondara,Batesford,Geelong and the Bellarine,-37.88216884351768,143.97231278993613,Balwyn,Melbourne,-37.82148848520205,145.05704680842265,6476,2349,95.47731838662347,71.4484249536751,11.76652254478073,2.8103767757875233,28.55157504632489,3.983940704138357,1.3588634959851762
Maroondah,Ballarat,Heathmont,Melbourne,-37.80413324409861,145.25924593394433,Buninyong,Ballarat,-37.561288039129316,143.84125606621114,6436,1686,127.67078698351597,75.43505282784338,17.153511497824738,1.8334369173399627,24.56494717215662,6.945307644499689,0.45059042883778744
Macedon Ranges,Whitehorse,Kyneton,Macedon,-37.3798361232659,144.5841119093147,Blackburn,Melbourne,-37.82583187153571,145.1493299003282,6394,1668,70.27598559762848,71.48889583984986,15.060994682514858,2.0331560838285894,28.51110416015014,4.80137629027213,0.7507037847982484
Latrobe (Vic.),Merri-bek,Traralgon,Gippsland,-38.214106711553,146.4199477751795,Oak Park,Melbourne,-37.734555271295385,144.9454216976057,6279,2954,139.81294018127772,73.43526039178214,15.416467590380634,1.68816690555821,26.56473960821787,5.319318362796624,0.7007485268354834
Greater Shepparton,Greater Bendigo,Shepparton,Goulburn,-36.389249928075884,145.38203467053052,Golden Gully,Bendigo Loddon,-36.76027365719228,144.29640191322605,6227,1209,105.35775844867308,73.71125742733258,15.25614260478561,1.3971414806487876,26.288742572667417,5.2352657780632725,0.3854183394893207
Greater Bendigo,Whitehorse,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605,Box Hill (Vic.),Melbourne,-37.82583187153571,145.1493299003282,6221,2239,140.46684033156347,75.18083909339335,14.402829127149976,3.134544285484649,24.819160906606655,4.742002893425494,1.2538177141938596
Greater Bendigo,Greater Shepparton,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605,Shepparton,Goulburn,-36.389249928075884,145.38203467053052,6216,1152,105.35775844867305,73.85778635778635,16.184041184041185,1.3352638352638353,26.14221364221364,4.954954954954955,0.3861003861003861
Whitehorse,Greater Bendigo,Blackburn,Melbourne,-37.82583187153571,145.1493299003282,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605,6193,2184,140.46684033156345,75.42386565477152,14.774745680607138,3.035685451316002,24.576134345228486,4.7957371225577266,1.1303084127240433
Yarra,Ballarat,Clifton Hill,Melbourne,-37.79921964089451,144.98881256422413,Ballarat Central,Ballarat,-37.561288039129316,143.84125606621114,6186,3914,104.39618110269399,73.9896540575493,15.098609763983188,2.2308438409311346,26.010345942450698,5.868089233753637,0.6142903330100227
Wyndham,Greater Bendigo,Laverton North,Melbourne,-37.89016777149549,144.67403984987567,Elmore,Bendigo Loddon,-36.76027365719228,144.29640191322605,6135,2088,129.9997944296585,74.84922575387122,13.431132844335778,2.1841890790546046,25.15077424612877,4.4335778321108394,1.0920945395273023
Greater Bendigo,Wyndham,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605,Williams Landing,Melbourne,-37.89016777149549,144.67403984987567,6133,2118,129.99979442965855,75.19973911625631,12.489809228762432,2.413174629055927,24.800260883743682,4.402413174629056,0.978314038806457
East Gippsland,Boroondara,Forge Creek,Lakes,-37.794405216667975,147.83852324975172,Hawthorn East,Melbourne,-37.82148848520205,145.05704680842265,6059,2680,244.36717565960404,72.45420036309622,11.322000330087473,2.079551081036475,27.54579963690378,4.489189635253342,0.7426968146558838
Baw Baw,Wellington,Toongabbie (Vic.),Gippsland,-38.13930722747895,145.95367686001762,Cowwarr,Gippsland,-38.08347670583044,146.9867735743447,6053,2132,90.59762797182982,68.16454650586486,9.565504708409053,1.6190318850156946,31.83545349413514,3.1885015694696843,0.8590781430695523
Mildura,Melbourne,Mildura,Mallee,-34.25696924119131,142.1217570104949,Kensington (Vic.),Melbourne,-37.81112228169855,144.95439503242488,6030,3261,470.11150520799504,73.33333333333333,13.515754560530679,2.371475953565506,26.666666666666668,4.129353233830846,1.1276948590381426
